"oid","courseDescription","courseNumber","defaultIndicator","linkedCourseNumbers","needApprovalIndicator","requiredIndicator","sequenceNumber","gradeLevel","academicTrackSelectionOid"
"ACR000002olAgA","Word of Mouth: The Solo Storyteller on Stage","THA327","false","","false","false","90","12","ATS000002olAg3"
"ACR000002olAgB","Acting a Song","THA411","false","","false","false","100","12","ATS000002olAg3"
"ACR000002olAgC","Dance for Musical Theatre: Beg/Int","THA322","false","","false","false","110","12","ATS000002olAg3"
"ACR000002olRfH","Art History: 20th Century","VA203","false","","false","false","60","12","ATS000002olRfG"
"ACR000002olRfJ","Aesthetics of Health","VA411","false","","false","false","70","12","ATS000002olRfG"
"ACR000002olRfK","Aesthetics of Health","VA410","false","","false","false","80","12","ATS000002olRfG"
"ACR000002olRfL","Modern to Contemporary Art History","VA336","false","","false","false","65","12","ATS000002olRfG"
"ACR000002olRfM","Drawing & Painting","VA340","false","","false","false","100","12","ATS000002olRfG"
"ACR000002olRfN","The Art of Ecology","VA413","false","","false","false","110","12","ATS000002olRfG"
"ACR000002olRfO","The Art of Ecology","VA412","false","","false","false","120","12","ATS000002olRfG"
"ACR000002uGFUB","The Creative Process: Comparative Arts Seminar","CPA054","false","","false","true","20","12","ATS000002uGFU9"
"ACR000002uGFUD","The Creative Process: Comparative Arts Seminar","CPA053","false","","false","true","30","12","ATS000002uGFU9"
"ACR000002xkT9u","EL Placement Needed","EL099","false","","false","false","20","12","ATS000002xkT9s"
"ACR000002xkT9w","Elements of Poetry","CRW304","false","","false","false","30","12","ATS000002xkT9s"
"ACR000002xkT9y","Elements of Fiction","CRW302","false","","false","false","40","12","ATS000002xkT9s"
"ACR000002xkTA0","Introduction to Screenwriting","CRW306","false","","false","false","60","12","ATS000002xkT9s"
"ACR000002xkTA2","Postcolonial Literature","ENG316","false","","false","false","70","12","ATS000002xkT9s"
"ACR000002xkTA4","Humanities, Social Justice & the Arts","HUM300","false","","false","false","50","12","ATS000002xkT9s"
"ACR000002xkTA6","Comic Tradition in American Literature","ENG305","false","","false","false","10","12","ATS000002xkT9s"
"ACR000002xkTA8","Shakespeare","ENG311","false","","false","false","80","12","ATS000002xkT9s"
"ACR000002nzsk5","Elements of Fiction","CRW301","false","","false","false","10","11","ATS000002nzsdb"
"ACR000002nzsk6","Elements of Poetry","CRW303","false","","false","false","20","11","ATS000002nzsdb"
"ACR000002nzsk7","Introduction to Screenwriting","CRW305","false","","false","false","30","11","ATS000002nzsdb"
"ACR000002nzsk8","The Writing of Non-Fiction","CRW307","false","","false","false","40","11","ATS000002nzsdb"
"ACR000002nzskA","Advanced Screenwriting","CRW314","false","","false","false","37","11","ATS000002nzsdb"
"ACR000002nzskB","Hybrid Genres","CRW316","false","","false","false","70","11","ATS000002nzsdb"
"ACR000002nzskC","Writing the Fantastic","CRW325","false","","false","false","80","11","ATS000002nzsdb"
"ACR000002nzskF","Elements of Fiction","CRW302","false","","false","false","15","11","ATS000002nzsdb"
"ACR000002nzskG","Elements of Poetry","CRW304","false","","false","false","25","11","ATS000002nzsdb"
"ACR000002nzskH","Introduction to Screenwriting","CRW306","false","","false","false","35","11","ATS000002nzsdb"
"ACR000002uGFWC","Experiments in Poetry: Laws and Wildness","CRW351","false","","false","false","90","11","ATS000002nzsdb"
"ACR000002nzskJ","Story","MPA101","false","","false","false","10","11","ATS000002nzsdc"
"ACR000002nzskK","Great Directors","MPA316","false","","false","false","20","11","ATS000002nzsdc"
"ACR000002nzska","AP Calculus AB","MTH402","false","","false","false","100","11","ATS000002nzsde"
"ACR000002nzskb","AP Statistics","MTH406","false","","false","false","200","11","ATS000002nzsde"
"ACR000002nzskc","Algebra I","MTH101","false","","false","false","10","11","ATS000002nzsde"
"ACR000002nzskd","Algebra I","MTH102","false","","false","false","20","11","ATS000002nzsde"
"ACR000002nzske","Geometry","MTH103","false","","false","false","30","11","ATS000002nzsde"
"ACR000002nzskf","Algebra II","MTH201","false","","false","false","50","11","ATS000002nzsde"
"ACR000002nzskS","AP Calculus AB","MTH401","false","","false","false","90","11","ATS000002nzsde"
"ACR000002nzskT","AP Statistics","MTH405","false","","false","false","110","11","ATS000002nzsde"
"ACR000002nzskU","Precalculus","MTH301","false","","false","false","83","11","ATS000002nzsde"
"ACR000002nzskV","Advanced Math","MTH303","false","","false","false","70","11","ATS000002nzsde"
"ACR000002nzskW","Geometry","MTH104","false","","false","false","40","11","ATS000002nzsde"
"ACR000002nzskX","Algebra II","MTH202","false","","false","false","60","11","ATS000002nzsde"
"ACR000002nzskY","Precalculus","MTH302","false","","false","false","85","11","ATS000002nzsde"
"ACR000002nzskZ","Advanced Math","MTH304","false","","false","false","80","11","ATS000002nzsde"
"ACR000002xkT1f","Computer Science Discoveries","MTH409","false","","false","false","210","11","ATS000002nzsde"
"ACR000002xkT1h","Computer Science Discoveries","MTH410","false","","false","false","220","11","ATS000002nzsde"
"ACR000002nzskp","General Dance","DAN101","false","","false","false","10","11","ATS000002nzsdg"
"ACR000002nzskq","General Dance","DAN102","false","","false","false","20","11","ATS000002nzsdg"
"ACR000002nzsks","Composition Class","MUS214","false","","false","false","80","11","ATS000002nzsdh"
"ACR000002nzskt","Class Piano","MUS203","false","","false","false","30","11","ATS000002nzsdh"
"ACR000002nzsku","Class Guitar","MUS211","false","","false","false","50","11","ATS000002nzsdh"
"ACR000002nzskv","Composition Class","MUS213","false","","false","false","70","11","ATS000002nzsdh"
"ACR000002nzskw","Theory C","MUS215","false","","false","false","180","11","ATS000002nzsdh"
"ACR000002nzskx","Theory D","MUS309","false","","false","false","190","11","ATS000002nzsdh"
"ACR000002nzsky","Private Lesson: Piano (30 minute)","MUS074","false","","false","false","130","11","ATS000002nzsdh"
"ACR000002nzskz","Private Lesson: Guitar (30 minute)","MUS075","false","","false","false","140","11","ATS000002nzsdh"
"ACR000002nzsl0","Theory B","MUS104","false","","false","false","170","11","ATS000002nzsdh"
"ACR000002nzsl3","Theory E","MUS413","false","","false","false","200","11","ATS000002nzsdh"
"ACR000002nzsl4","Private Lesson: Voice (30 minute)","MUS076","false","","false","false","150","11","ATS000002nzsdh"
"ACR000002nzsl5","Choir","MUS056","false","","false","false","20","11","ATS000002nzsdh"
"ACR000002nzsl6","Class Piano","MUS204","false","","false","false","40","11","ATS000002nzsdh"
"ACR000002nzsl7","Choir","MUS055","false","","false","false","10","11","ATS000002nzsdh"
"ACR000002nzsl8","Class Guitar","MUS212","false","","false","false","60","11","ATS000002nzsdh"
"ACR000002nzsl9","Theory A","MUS101","false","","false","false","160","11","ATS000002nzsdh"
"ACR000002xkT4b","Jazz History","MUS210","false","","false","false","100","11","ATS000002nzsdh"
"ACR000002xkT4d","Music History","MUS316","false","","false","false","110","11","ATS000002nzsdh"
"ACR000002xkT4f","Music History","MUS315","false","","false","false","120","11","ATS000002nzsdh"
"ACR000002xkT4Z","Jazz History","MUS209","false","","false","false","90","11","ATS000002nzsdh"
"ACR000002nzsiv","Founding of America","HIS307","false","","false","false","40","11","ATS000002nzsdS"
"ACR000002nzsiw","Rise of Modern America","HIS305","false","","false","false","50","11","ATS000002nzsdS"
"ACR000002nzsix","Contemporary America","HIS304","false","","false","false","20","11","ATS000002nzsdS"
"ACR000002nzsiz","International Relations","HIS302","false","","false","false","80","11","ATS000002nzsdS"
"ACR000002uGVOv","Parties and Elections","HIS315","false","","false","false","90","11","ATS000002nzsdS"
"ACR000002nzsja","French III","FRE302","false","","false","false","60","11","ATS000002nzsdW"
"ACR000002nzsjb","Spanish V","SPA401","false","","false","false","190","11","ATS000002nzsdW"
"ACR000002nzsjc","Spanish V","SPA402","false","","false","false","200","11","ATS000002nzsdW"
"ACR000002nzsjJ","French IV","FRE303","false","","false","false","70","11","ATS000002nzsdW"
"ACR000002nzsjK","French IV","FRE305","false","","false","false","80","11","ATS000002nzsdW"
"ACR000002nzsjL","French V","FRE401","false","","false","false","90","11","ATS000002nzsdW"
"ACR000002nzsjM","French V","FRE402","false","","false","false","100","11","ATS000002nzsdW"
"ACR000002nzsjN","Spanish I","SPA101","false","","false","false","110","11","ATS000002nzsdW"
"ACR000002nzsjO","Spanish I","SPA102","false","","false","false","120","11","ATS000002nzsdW"
"ACR000002nzsjP","Spanish II","SPA201","false","","false","false","130","11","ATS000002nzsdW"
"ACR000002nzsjQ","French I","FRE101","false","","false","false","10","11","ATS000002nzsdW"
"ACR000002nzsjR","Spanish II","SPA202","false","","false","false","140","11","ATS000002nzsdW"
"ACR000002nzsjS","French I","FRE102","false","","false","false","20","11","ATS000002nzsdW"
"ACR000002nzsjT","Spanish III","SPA301","false","","false","false","150","11","ATS000002nzsdW"
"ACR000002nzsjU","French II","FRE201","false","","false","false","30","11","ATS000002nzsdW"
"ACR000002nzsjV","Spanish III","SPA302","false","","false","false","160","11","ATS000002nzsdW"
"ACR000002nzsjW","French II","FRE202","false","","false","false","40","11","ATS000002nzsdW"
"ACR000002nzsjX","Spanish IV","SPA303","false","","false","false","170","11","ATS000002nzsdW"
"ACR000002nzsjY","French III","FRE301","false","","false","false","50","11","ATS000002nzsdW"
"ACR000002nzsjZ","Spanish IV","SPA304","false","","false","false","180","11","ATS000002nzsdW"
"ACR000002nzsjd","Astronomy","SCI405","false","","false","false","130","11","ATS000002nzsdX"
"ACR000002nzsje","Chemistry","SCI201","false","","false","false","30","11","ATS000002nzsdX"
"ACR000002nzsjf","Physics","SCI301","false","","false","false","50","11","ATS000002nzsdX"
"ACR000002nzsjg","Ecology","SCI303","false","","false","false","70","11","ATS000002nzsdX"
"ACR000002nzsjh","Advanced Chemistry: Atoms","SCI401","false","","false","false","110","11","ATS000002nzsdX"
"ACR000002nzsji","Advanced Chemistry: Reactions","SCI402","false","","false","false","120","11","ATS000002nzsdX"
"ACR000002nzsjj","Chemistry","SCI202","false","","false","false","40","11","ATS000002nzsdX"
"ACR000002nzsjk","Physics","SCI302","false","","false","false","60","11","ATS000002nzsdX"
"ACR000002nzsjl","Ecology","SCI304","false","","false","false","80","11","ATS000002nzsdX"
"ACR000002nzsjm","Forensics","SCI408","false","","false","false","140","11","ATS000002nzsdX"
"ACR000002xkT2Q","Agricultural Science: Fall Harvest","SCI309","false","","false","false","170","11","ATS000002nzsdX"
"ACR000002xkT2S","Agricultural Science: Spring Seedlings","SCI310","false","","false","false","180","11","ATS000002nzsdX"
"ACR000002nzsjs","Republic on Trial","HIS308","false","","false","false","30","11","ATS000002nzsdZ"
"ACR000002nzsjt","Century of Conflict: A Social and Cultural History","HIS318","false","","false","false","60","11","ATS000002nzsdZ"
"ACR000002nzsju","Economics","HIS321","false","","false","false","70","11","ATS000002nzsdZ"
"ACR000002nzsjv","History, Research and Film","HIS313","false","","false","false","90","11","ATS000002nzsdZ"
"ACR000002nzsjw","History of Hatred","HIS316","false","","false","false","100","11","ATS000002nzsdZ"
"ACR000002olAfu","Fundamentals of Design","THA309","false","","false","false","30","11","ATS000002olAft"
"ACR000002olAfv","Acting Foundations","THA102","false","","false","false","15","11","ATS000002olAft"
"ACR000002olAfw","Fundamentals of Design","THA310","false","","false","false","40","11","ATS000002olAft"
"ACR000002olAfx","Song & Dance Lab","THA302","false","","false","false","50","11","ATS000002olAft"
"ACR000002olAfy","Voice & Diction","THA313","false","","false","false","60","11","ATS000002olAft"
"ACR000002olAfz","Voice & Diction","THA314","false","","false","false","70","11","ATS000002olAft"
"ACR000002olAg0","Word of Mouth: The Solo Storyteller on Stage","THA327","false","","false","false","90","11","ATS000002olAft"
"ACR000002olAg1","Acting a Song","THA411","false","","false","false","100","11","ATS000002olAft"
"ACR000002olAg2","Dance for Musical Theatre: Beg/Int","THA322","false","","false","false","110","11","ATS000002olAft"
"ACR000002olRf8","Art History: 20th Century","VA203","false","","false","false","60","11","ATS000002olRf7"
"ACR000002olRfA","Aesthetics of Health","VA411","false","","false","false","70","11","ATS000002olRf7"
"ACR000002olRfB","Aesthetics of Health","VA410","false","","false","false","80","11","ATS000002olRf7"
"ACR000002olRfC","Modern to Contemporary Art History","VA336","false","","false","false","65","11","ATS000002olRf7"
"ACR000002olRfD","Drawing & Painting","VA340","false","","false","false","100","11","ATS000002olRf7"
"ACR000002olRfE","The Art of Ecology","VA413","false","","false","false","110","11","ATS000002olRf7"
"ACR000002olRfF","The Art of Ecology","VA412","false","","false","false","120","11","ATS000002olRf7"
"ACR000002uGFbe","EL Placement Needed","EL099","false","","false","false","20","11","ATS000002uGFbQ"
"ACR000002xkT5a","English III","ENG333","false","","false","false","10","11","ATS000002uGFbQ"
"ACR000002uGFdb","EL Placement Needed","EL099","false","","false","false","20","11","ATS000002uGFdL"
"ACR000002xkT6J","English III","ENG334","false","","false","false","10","11","ATS000002uGFdL"
"ACR000002uGFU5","The Creative Process: Comparative Arts Seminar","CPA054","false","","false","true","20","11","ATS000002uGFU3"
"ACR000002uGFU7","The Creative Process: Comparative Arts Seminar","CPA053","false","","false","true","30","11","ATS000002uGFU3"
"ACR000002nzslG","General Dance","DAN102","false","","false","false","20","13","ATS000002nzsdj"
"ACR000002nzslH","General Dance","DAN101","false","","false","false","10","13","ATS000002nzsdj"
"ACR000002nzsla","Class Guitar","MUS211","false","","false","false","50","13","ATS000002nzsdk"
"ACR000002nzslI","Composition Class","MUS213","false","","false","false","70","13","ATS000002nzsdk"
"ACR000002nzslJ","Theory C","MUS215","false","","false","false","180","13","ATS000002nzsdk"
"ACR000002nzslK","Theory D","MUS309","false","","false","false","190","13","ATS000002nzsdk"
"ACR000002nzslL","Private Lesson: Piano (30 minute)","MUS074","false","","false","false","130","13","ATS000002nzsdk"
"ACR000002nzslM","Private Lesson: Voice (30 minute)","MUS076","false","","false","false","150","13","ATS000002nzsdk"
"ACR000002nzslN","Private Lesson: Guitar (30 minute)","MUS075","false","","false","false","140","13","ATS000002nzsdk"
"ACR000002nzslO","Choir","MUS056","false","","false","false","20","13","ATS000002nzsdk"
"ACR000002nzslP","Theory B","MUS104","false","","false","false","170","13","ATS000002nzsdk"
"ACR000002nzslQ","Class Piano","MUS204","false","","false","false","40","13","ATS000002nzsdk"
"ACR000002nzslS","Choir","MUS055","false","","false","false","10","13","ATS000002nzsdk"
"ACR000002nzslU","Class Guitar","MUS212","false","","false","false","60","13","ATS000002nzsdk"
